"BARCODE","T_TABLE","CRUISE","PERMIT","VESSEL","GEAR","NMFS_AREA","LATDD_START","LONDD_START","LATDD_END","LONDD_END","LENGTH_SEQ","PERFORMANCE","FISHING_DEPTH_FATHOMS","BOTTOM_DEPTH_FATHOMS","LENGTH","WEIGHT","SPECIES","SEX","HAUL_OFFLOAD_DATE","HAUL_OFFLOAD","SPECIMEN_NUMBER","AGE","MATURITY_CODE","MATURITY_DESCRIPTION","SPECIMEN_TYPE","SPECIMEN_TYPE_DESCRIPTION","HAUL_JOIN","PORT_JOIN","YEAR","VIABILITY","INJURY","SPECIAL_PROJECT_CODE","SAMPLE_SYSTEM","ADIPOSE_PRESENT","LANDING_REPORT_ID","HAUL_PURPOSE_CODE"
1327155,"ATL_HAUL",24522,"2943","A054",2,517,56.5,-168.33333,56.48333,-168.43333,1938,1,47,64,30,NA,201,"F",2020-10-11,382,38209,NA,NA,NA,1,"Otoliths",2.4522002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353231,"ATL_OFFLOAD",24307,"5306","P001",2,517,NA,NA,NA,NA,8756,NA,NA,NA,57,NA,201,"F",2020-10-12,120,301,NA,NA,NA,1,"Otoliths",NA,2.4307005306e+19,2020,NA,NA,NA,6,NA,6558709,NA
1362629,"ATL_HAUL",24441,"3671","A105",2,521,56.515,-170.21833,56.66167,-170.62,1369,2,43,58,46,NA,201,"M",2020-09-06,347,155,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1167821,"ATL_HAUL",24350,"3794","A115",2,521,59.66333,-177.86333,59.55833,-178.02167,1343,1,86,104,49,NA,201,"M",2020-07-05,292,1167821,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1369945,"ATL_HAUL",24402,"1607","A255",2,521,57.95,-173.86667,58.03333,-174.06667,2590,1,61,83,41,NA,201,"M",2020-08-12,507,50702,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1272177,"ATL_HAUL",24340,"3988","A288",2,517,55.4,-167.85,55.43333,-167.96667,691,1,78,88,31,NA,201,"F",2020-08-14,102,128,NA,NA,NA,1,"Otoliths",2.4340003988e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1345808,"ATL_HAUL",24443,"3261","A041",2,521,59.97667,-178.89333,59.87,-178.82167,3796,1,96,110,40,NA,201,"M",2020-10-29,474,1345808,NA,NA,NA,1,"Otoliths",2.4443003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1272279,"ATL_HAUL",24517,"3794","A115",2,524,60.27667,-178.57667,60.29833,-178.55833,2308,1,130,167,48,NA,201,"M",2020-10-20,617,383,NA,NA,NA,1,"Otoliths",2.4517003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315117,"ATL_HAUL",24277,"1167","A022",2,521,57.22667,-172.12333,57.41833,-171.91833,164,2,48,58,50,NA,201,"M",2020-07-15,65,1315117,NA,NA,NA,1,"Otoliths",2.4277001167e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286142,"ATL_HAUL",24334,"3870","A225",2,521,56.41167,-171.37667,56.47167,-171.64667,1983,1,92,110,47,NA,201,"M",2020-10-03,395,39501,NA,NA,NA,1,"Otoliths",2.433400387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370598,"ATL_OFFLOAD",24310,"5310","P009",2,519,NA,NA,NA,NA,2040,NA,NA,NA,32,NA,201,"M",2020-08-26,131,259,NA,NA,NA,1,"Otoliths",NA,2.431000531e+19,2020,NA,NA,NA,6,NA,6531754,NA
1281951,"ATL_OFFLOAD",24352,"5306","P001",2,509,NA,NA,NA,NA,3324,NA,NA,NA,48,NA,201,"M",2020-08-13,279,554,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6513148,NA
1338287,"ATL_HAUL",24533,"1641","A060",2,517,54.63333,-165.51667,54.71667,-165.46667,303,1,110,130,46,NA,201,"M",2020-09-26,155,1338287,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1230579,"ATL_HAUL",24350,"3794","A115",2,521,59.66333,-177.86333,59.55833,-178.02167,1351,1,86,104,53,NA,201,"F",2020-07-05,292,1230579,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1258060,"ATL_HAUL",24183,"4063","A282",2,521,56.73833,-171.49167,56.71,-171.54,4184,1,50,62,30,NA,201,"M",2020-09-14,390,39001,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286224,"ATL_HAUL",24511,"512","A342",2,517,54.52833,-165.61667,54.64667,-165.46,683,1,123,135,49,NA,201,"F",2020-10-18,186,18603,NA,NA,NA,1,"Otoliths",2.4511000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1392290,"ATL_HAUL",24496,"1292","A297",2,517,54.38306,-165.80056,54.66972,-165.46833,366,1,131,142,38,NA,201,"M",2020-10-18,152,66,NA,NA,NA,1,"Otoliths",2.4496001292e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327191,"ATL_HAUL",24522,"2943","A054",2,521,56.55,-171.58333,56.6,-171.61667,1708,2,58,70,43,NA,201,"M",2020-10-04,372,372011,NA,NA,NA,1,"Otoliths",2.4522002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1159278,"ATL_HAUL",24510,"3442","A136",2,521,56.78333,-172.48833,56.81333,-172.44167,1373,2,55,67,49,NA,201,"F",2020-09-14,443,44310,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376415,"ATL_HAUL",24364,"4111","A291",2,524,60.12667,-175.15167,60.05833,-175.31333,2494,1,51,61,38,NA,201,"F",2020-07-29,712,71211,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341325,"ATL_HAUL",24364,"4111","A291",2,524,60.34667,-178.30833,60.475,-178.46,5077,1,80,90,54,NA,201,"F",2020-09-03,877,87710,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327143,"ATL_HAUL",24432,"2943","A054",2,524,60.4,-176.38333,60.5,-176.48333,690,1,51,67,51,NA,201,"F",2020-07-30,228,22808,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1268653,"ATL_HAUL",24402,"1607","A255",2,519,54.53333,-165.61667,54.48333,-165.65,5860,1,151,161,46,NA,201,"M",2020-09-08,673,67302,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1386247,"ATL_HAUL",24404,"4055","A262",2,521,58.26667,-171.93333,58.35,-171.95,1386,1,40,51,30,NA,201,"F",2020-09-01,264,26402,NA,NA,NA,1,"Otoliths",2.4404004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376972,"ATL_HAUL",24402,"1607","A255",2,519,54.59111,-165.72417,54.41333,-165.74583,8094,1,187,207,52,NA,201,"M",2020-09-28,793,79302,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327718,"ATL_HAUL",24388,"1167","A022",2,517,54.73167,-165.70194,54.70833,-165.49333,36,1,130,140,53,NA,201,"F",2020-07-21,68,2,NA,NA,NA,1,"Otoliths",2.4388001167e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1130956,"ATL_HAUL",24305,"208","A053",2,517,54.74333,-165.68056,54.64944,-165.87556,721,1,165,177,49,NA,201,"M",2020-08-08,113,106,NA,NA,NA,1,"Otoliths",2.4305000208e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1270972,"ATL_OFFLOAD",24307,"5306","P001",2,517,NA,NA,NA,NA,8190,NA,NA,NA,49,NA,201,"M",2020-10-06,86,9208,NA,NA,NA,1,"Otoliths",NA,2.4307005306e+19,2020,NA,NA,NA,6,NA,6557539,NA
1326378,"ATL_HAUL",24402,"1607","A255",2,523,56.7,-172.11667,56.63333,-172.36667,1904,1,62,72,54,NA,201,"F",2020-08-01,466,46601,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1272286,"ATL_HAUL",24517,"3794","A115",2,521,58.44167,-175.27833,58.505,-175.29167,3005,1,84,110,48,NA,201,"M",2020-10-31,647,450,NA,NA,NA,1,"Otoliths",2.4517003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1369993,"ATL_HAUL",24402,"1607","A255",2,521,59.5,-174.45,59.66667,-174.58333,2829,1,55,63,45,NA,201,"F",2020-08-14,522,52202,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1340141,"ATL_HAUL",24186,"586","A149",2,509,55.39611,-164.02,55.37361,-164.24028,196,1,43,51,51,NA,201,"F",2020-06-15,55,96,NA,NA,NA,1,"Otoliths",2.4186000586e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341323,"ATL_HAUL",24364,"4111","A291",2,524,60.48833,-176.36333,60.53167,-176.63167,4678,1,57,67,33,NA,201,"M",2020-08-29,852,85207,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281976,"ATL_OFFLOAD",24352,"5306","P001",2,517,NA,NA,NA,NA,2885,NA,NA,NA,47,NA,201,"M",2020-08-07,244,469,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6502286,NA
1366098,"ATL_HAUL",24350,"3794","A115",2,524,60.40667,-178.48333,60.505,-178.65833,1760,1,87,109,39,NA,201,"M",2020-07-12,317,1366098,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
655284,"ATL_HAUL",24478,"249","A037",2,519,54.03833,-166.51833,54.05,-166.50333,986,1,90,116,52,NA,201,"M",2020-10-10,174,183,NA,NA,NA,1,"Otoliths",2.4478000249e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362273,"ATL_HAUL",24402,"1607","A255",2,517,54.67611,-165.70222,54.64611,-165.54556,5024,1,160,175,51,NA,201,"M",2020-09-03,633,63302,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362763,"ATL_HAUL",24341,"512","A342",2,509,56.13667,-164.2,56.21167,-164.28167,786,1,38,47,49,NA,201,"M",2020-08-20,113,102,NA,NA,NA,1,"Otoliths",2.4341000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368730,"ATL_HAUL",24369,"3442","A136",2,521,59.95167,-175.13,59.85,-175.25667,1738,1,44,63,33,NA,201,"M",2020-07-30,319,31910,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353255,"ATL_OFFLOAD",24307,"5306","P001",2,519,NA,NA,NA,NA,9574,NA,NA,NA,35,NA,201,"F",2020-10-22,168,482,NA,NA,NA,1,"Otoliths",NA,2.4307005306e+19,2020,NA,NA,NA,6,NA,6560835,NA
1362657,"ATL_HAUL",24441,"3671","A105",2,524,60.32333,-178.66167,60.23333,-178.59667,2367,1,175,190,55,NA,201,"F",2020-09-26,392,263,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327115,"ATL_HAUL",24522,"2943","A054",2,517,56.5,-168.33333,56.48333,-168.43333,1935,1,47,64,34,NA,201,"M",2020-10-11,382,382010,NA,NA,NA,1,"Otoliths",2.4522002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376984,"ATL_HAUL",24402,"1607","A255",2,517,54.55,-165.7,54.5,-165.75,8278,1,190,200,50,NA,201,"F",2020-09-29,803,80302,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341247,"ATL_HAUL",24284,"3396","A069",2,524,60.48833,-178.23333,60.51667,-178.20333,792,1,80,86,39,NA,201,"M",2020-07-11,281,2819,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1365948,"ATL_HAUL",24527,"3357","A039",2,521,56.3,-170.81667,56.26667,-170.75,1123,1,58,69,34,NA,201,"M",2020-10-12,664,66402,NA,NA,NA,1,"Otoliths",2.4527003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338217,"ATL_HAUL",24533,"1641","A060",2,517,54.68333,-165.61667,54.7,-165.6,19,1,130,151,37,NA,201,"M",2020-09-14,139,1338217,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1039407,"ATL_HAUL",24510,"3442","A136",2,521,59.93833,-178.935,59.895,-178.88833,3777,1,172,251,44,NA,201,"M",2020-10-25,535,53506,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370613,"ATL_HAUL",24345,"1641","A060",2,521,56.2,-170.26667,56.2,-170.28333,298,1,53,64,48,NA,201,"F",2020-07-23,89,47,NA,NA,NA,1,"Otoliths",2.4345001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1282794,"ATL_HAUL",24304,"3011","A004",2,519,54.43222,-165.72389,54.30222,-165.93889,1332,1,140,150,52,NA,201,"F",2020-08-13,139,13901,NA,NA,NA,1,"Otoliths",2.4304003011e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314133,"ATL_HAUL",24364,"4111","A291",2,521,56.88333,-171.65333,56.93667,-171.75833,903,1,51,61,47,NA,201,"F",2020-06-23,592,59208,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
989809,"ATL_HAUL",24447,"422","A169",2,517,54.61167,-165.49833,54.66333,-165.345,638,1,73,73,35,NA,201,"F",2020-09-13,93,90,NA,NA,NA,1,"Otoliths",2.4447000422e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328864,"ATL_HAUL",24330,"3414","A091",2,524,60.24167,-175.82833,60.255,-175.89,1725,1,51,63,25,NA,201,"F",2020-08-02,374,37401,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353726,"ATL_HAUL",24294,"3010","A063",2,521,56.53639,-170.72389,56.57778,-170.99667,113,1,52,64,50,NA,201,"F",2020-06-19,51,18,NA,NA,NA,1,"Otoliths",2.429400301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1268629,"ATL_HAUL",24402,"1607","A255",2,517,54.43333,-165.71667,54.7,-165.78333,7134,1,130,150,50,NA,201,"M",2020-09-18,738,73802,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330590,"ATL_HAUL",24346,"511","A382",2,521,56.76667,-171.46667,56.98333,-171.98333,54,1,55,65,51,NA,201,"M",2020-06-23,36,9,NA,NA,NA,1,"Otoliths",2.4346000511e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1268040,"ATL_HAUL",24324,"1116","A167",2,517,54.36167,-165.87333,54.53333,-165.67,776,1,180,200,49,NA,201,"M",2020-09-25,112,11208,NA,NA,NA,1,"Otoliths",2.4324001116e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1386289,"ATL_HAUL",24404,"4055","A262",2,524,60.71667,-176.5,60.68333,-176.56667,1462,1,51,64,47,NA,201,"M",2020-09-03,269,26910,NA,NA,NA,1,"Otoliths",2.4404004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368772,"ATL_HAUL",24441,"3671","A105",2,521,58.65333,-175.405,58.68167,-175.305,2645,1,72,87,50,NA,201,"F",2020-09-30,402,291,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341294,"ATL_HAUL",24284,"3396","A069",2,521,56.67333,-172.19667,56.67333,-172.13167,1892,1,58,70,47,NA,201,"F",2020-08-14,361,3619,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286130,"ATL_HAUL",24225,"3870","A225",2,521,58.59833,-176.54167,58.605,-176.71333,1759,1,72,98,49,NA,201,"F",2020-08-04,266,26602,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368340,"ATL_HAUL",24364,"4111","A291",2,521,57.71667,-173.53333,57.8,-173.45,5578,1,62,72,33,NA,201,"F",2020-09-09,907,90709,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336860,"ATL_OFFLOAD",24352,"5306","P001",2,521,NA,NA,NA,NA,335,NA,NA,NA,52,NA,201,"F",2020-06-21,53,61,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6229148,NA
1340243,"ATL_HAUL",24336,"4133","A503",2,517,55.56889,-168.40056,55.61722,-168.60528,423,1,92,93,48,NA,201,"M",2020-08-03,51,90,NA,NA,NA,1,"Otoliths",2.4336004133e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1155569,"ATL_HAUL",24214,"434","A292",2,509,55.85667,-163.225,55.855,-163.345,354,1,40,347,49,NA,201,"F",2020-07-30,83,8301,NA,NA,NA,1,"Otoliths",2.4214000434e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1420235,"ATL_HAUL",24519,"586","A149",2,517,54.64833,-165.435,54.62833,-165.46833,109,1,84,94,50,NA,201,"F",2020-09-13,67,14,NA,NA,NA,1,"Otoliths",2.4519000586e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1274977,"ATL_HAUL",24350,"3794","A115",2,524,60.41667,-176.73667,60.43,-176.92667,3861,1,56,74,42,NA,201,"F",2020-08-20,439,1274977,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1386036,"ATL_HAUL",24369,"3442","A136",2,521,59.57667,-177.05167,59.58167,-177.04833,1016,1,73,88,45,NA,201,"M",2020-07-08,269,26909,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353097,"ATL_HAUL",24362,"1292","A297",2,519,54.31361,-165.94444,54.48806,-165.68278,998,1,160,177,52,NA,201,"F",2020-09-20,126,129,NA,NA,NA,1,"Otoliths",2.4362001292e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326326,"ATL_HAUL",24402,"1607","A255",2,521,58.13333,-172.71667,58.16667,-172.93333,972,1,47,57,45,NA,201,"F",2020-07-20,404,40401,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281401,"ATL_HAUL",24318,"1222","A093",2,523,56.70667,-172.395,56.68833,-172.63,155,1,59,73,47,NA,201,"F",2020-06-23,75,7507,NA,NA,NA,1,"Otoliths",2.4318001222e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
659850,"ATL_HAUL",24383,"3261","A041",2,524,60.80333,-178.62333,60.81,-178.635,797,1,85,98,44,NA,201,"M",2020-07-15,212,21201,NA,NA,NA,1,"Otoliths",2.4383003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362696,"ATL_HAUL",24371,"3671","A105",2,521,59.67,-177.59833,59.635,-177.55833,1089,1,115,129,27,NA,201,"F",2020-07-18,234,23406,NA,NA,NA,1,"Otoliths",2.4371003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315058,"ATL_HAUL",24507,"3396","A069",2,517,56.35667,-168.52833,56.29,-168.775,1376,1,60,73,31,NA,201,"M",2020-10-15,483,4832,NA,NA,NA,1,"Otoliths",2.4507003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328857,"ATL_HAUL",24330,"3414","A091",2,524,60.54667,-175.53,60.66333,-175.975,2525,1,47,59,48,NA,201,"F",2020-08-26,419,41910,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368350,"ATL_HAUL",24364,"4111","A291",2,517,54.85,-165.58333,54.83333,-165.58333,8444,1,70,80,29,NA,201,"F",2020-10-25,1098,109806,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1371891,"ATL_HAUL",24281,"236","A188",2,519,54.37417,-165.78694,54.31722,-165.90528,857,1,92,110,44,NA,201,"M",2020-08-15,122,12202,NA,NA,NA,1,"Otoliths",2.4281000236e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335723,"ATL_HAUL",24313,"516","A285",2,521,57.1,-171.58333,56.91667,-171.61667,62,2,57,58,44,NA,201,"F",2020-06-23,48,9,NA,NA,NA,1,"Otoliths",2.4313000516e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315007,"ATL_HAUL",24507,"3396","A069",2,523,56.505,-171.62833,56.48,-171.86833,410,1,81,92,47,NA,201,"M",2020-09-17,422,4222,NA,NA,NA,1,"Otoliths",2.4507003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1331638,"ATL_HAUL",24295,"134","A128",2,517,54.68333,-166.25,54.7,-165.91667,407,1,130,140,53,NA,201,"F",2020-08-10,100,10002,NA,NA,NA,1,"Otoliths",2.4295000134e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327190,"ATL_HAUL",24432,"2943","A054",2,524,60.16667,-178.63333,60.23333,-178.55,1518,1,113,124,48,NA,201,"F",2020-08-20,278,27801,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1319479,"ATL_HAUL",24350,"3794","A115",2,521,59.715,-177.43833,59.705,-177.41833,944,1,88,97,46,NA,201,"M",2020-06-25,267,1319479,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1285705,"ATL_HAUL",24544,"1318","A083",2,517,54.50833,-165.635,54.54,-165.615,115,1,142,156,54,NA,201,"M",2020-10-17,131,34,NA,NA,NA,1,"Otoliths",2.4544001318e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281918,"ATL_OFFLOAD",24352,"5306","P001",2,517,NA,NA,NA,NA,3213,NA,NA,NA,53,NA,201,"F",2020-08-11,268,534,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6511384,NA
1362639,"ATL_HAUL",24441,"3671","A105",2,521,58.615,-176.79833,58.615,-176.865,575,1,70,87,46,NA,201,"F",2020-08-12,297,56,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
698643,"ATL_HAUL",24408,"3245","A045",2,521,59.35667,-175.77333,59.50833,-175.635,1822,1,63,73,46,NA,201,"F",2020-08-13,268,698643,NA,NA,NA,1,"Otoliths",2.4408003245e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376589,"ATL_HAUL",24369,"3442","A136",2,521,59.485,-176.78333,59.62667,-177.03333,1077,1,68,83,55,NA,201,"F",2020-07-10,274,27410,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286195,"ATL_HAUL",24334,"3870","A225",2,517,55.25,-167.68333,55.115,-167.55333,1245,1,100,115,47,NA,201,"M",2020-09-21,364,36401,NA,NA,NA,1,"Otoliths",2.433400387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1264242,"ATL_HAUL",24398,"2142","A158",2,519,54.41111,-165.74556,54.30361,-165.92583,281,1,110,139,43,NA,201,"F",2020-08-20,81,34,NA,NA,NA,1,"Otoliths",2.4398002142e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353518,"ATL_HAUL",24332,"543","A134",2,521,56.37667,-170.42667,56.355,-170.41333,337,1,54,63,45,NA,201,"M",2020-06-28,77,1353518,NA,NA,NA,1,"Otoliths",2.4332000543e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353764,"ATL_HAUL",24294,"3010","A063",2,521,56.58194,-171.33889,56.58306,-171.22694,1902,1,52,66,33,NA,201,"F",2020-09-10,156,236,NA,NA,NA,1,"Otoliths",2.429400301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362783,"ATL_HAUL",24492,"1650","A095",2,521,56.05,-170.08333,56.08333,-170.05,288,1,55,70,30,NA,201,"F",2020-10-03,194,29,NA,NA,NA,1,"Otoliths",2.449200165e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1386212,"ATL_HAUL",24404,"4055","A262",2,524,59.95,-178.7,60.06667,-178.9,2306,1,61,75,45,NA,201,"F",2020-09-16,314,31402,NA,NA,NA,1,"Otoliths",2.4404004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353567,"ATL_HAUL",24332,"543","A134",2,517,55.245,-167.65,55.51333,-168.26833,893,1,82,95,51,NA,201,"F",2020-08-03,112,1353567,NA,NA,NA,1,"Otoliths",2.4332000543e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1361356,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,3316,NA,NA,NA,51,NA,201,"F",2020-09-06,129,1361356,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6545535,NA
1233222,"ATL_HAUL",24325,"2889","A044",2,517,54.59833,-165.45833,54.53,-165.58167,598,1,62,78,35,NA,201,"F",2020-08-31,94,85,NA,NA,NA,1,"Otoliths",2.4325002889e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
653707,"ATL_HAUL",24325,"2889","A044",2,517,54.71333,-166.03667,54.605,-165.60667,390,2,143,155,51,NA,201,"F",2020-08-14,81,49,NA,NA,NA,1,"Otoliths",2.4325002889e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353502,"ATL_HAUL",24332,"543","A134",2,509,55.33333,-164.27,55.475,-164.22667,141,1,41,53,54,NA,201,"M",2020-06-13,62,1353502,NA,NA,NA,1,"Otoliths",2.4332000543e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368307,"ATL_HAUL",24364,"4111","A291",2,513,56.71333,-167.97333,56.74167,-168.31,6114,1,46,56,30,NA,201,"F",2020-09-16,943,94310,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1198300,"ATL_HAUL",24349,"4194","A574",2,517,56.38333,-168.2,56.26667,-168.71667,1246,1,62,74,45,NA,201,"M",2020-08-14,140,1409,NA,NA,NA,1,"Otoliths",2.4349004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1365955,"ATL_HAUL",24527,"3357","A039",2,517,56.33667,-168.58,56.43333,-168.46333,1386,1,58,68,28,NA,201,"M",2020-10-17,684,68409,NA,NA,NA,1,"Otoliths",2.4527003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1236148,"ATL_HAUL",24359,"3996","A315",2,517,54.67222,-165.34972,54.77944,-165.36444,304,1,85,95,52,NA,201,"F",2020-07-12,76,1236148,NA,NA,NA,1,"Otoliths",2.4359003996e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
